image_id,camera_intrinsics,rotation_matrix,translation_vector
27114106_8683698083,8.11792542e+02 0.00000000e+00 5.28000000e+02 0.00000000e+00 8.11792542e+02 3.44500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,7.36007179e-02 3.94199512e-01 9.16072966e-01 -9.78951610e-02 9.16983845e-01 -3.86726215e-01 -9.92471396e-01 -6.12157835e-02 1.06080894e-01,-5.79056919e-02 3.62700051e-01 2.55442650e+00
60409409_9335730523,7.52208801e+02 0.00000000e+00 5.16000000e+02 0.00000000e+00 7.52208801e+02 3.42000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.92728048e-01 3.55833267e-01 7.22534530e-01 -8.79710567e-03 8.94195835e-01 -4.47589566e-01 -8.05354625e-01 -2.71655103e-01 -5.26884649e-01,3.16712205e-02 2.94088944e-01 5.29446852e+00
06826935_2409168235,1.88959436e+03 0.00000000e+00 5.12500000e+02 0.00000000e+00 1.88959436e+03 3.84000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.80083649e-01 3.61604190e-01 7.29894082e-01 -7.32926155e-03 8.93709365e-01 -4.48586506e-01 -8.14523936e-01 -2.65567282e-01 -5.15775898e-01,2.67536424e-01 2.63750127e-01 4.43775924e+00
33516887_10775191736,8.27356323e+02 0.00000000e+00 5.25500000e+02 0.00000000e+00 8.27356323e+02 3.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,3.75930776e-01 3.22237774e-01 8.68814634e-01 -4.44921328e-01 8.85212965e-01 -1.35805074e-01 -8.12847503e-01 -3.35500854e-01 4.76149255e-01,-3.85245483e+00 1.62749396e+00 2.89306905e+00
55042300_2998445423,8.04017944e+02 0.00000000e+00 3.90000000e+02 0.00000000e+00 8.04017944e+02 5.28000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98093604e-01 1.35198335e-02 -6.02193688e-02 -1.41044585e-04 9.76209204e-01 2.16830739e-01 6.17182176e-02 -2.16408880e-01 9.74350070e-01,9.24795961e-01 -5.81677097e-01 -6.27579767e-01
15023901_3587092267,8.38908203e+02 0.00000000e+00 5.19000000e+02 0.00000000e+00 8.38908203e+02 3.86500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-6.96240920e-01 3.38745872e-01 6.32850547e-01 -6.13416308e-02 8.50339444e-01 -5.22647142e-01 -7.15182344e-01 -4.02708412e-01 -5.71261893e-01,-3.89766506e-01 -1.41231363e-01 -6.56132071e-01
87218542_4659693663,1.14432825e+03 0.00000000e+00 5.25500000e+02 0.00000000e+00 1.14432825e+03 3.45000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-9.32153549e-01 2.09055261e-01 2.95610655e-01 2.24665410e-02 8.48285772e-01 -5.29061908e-01 -3.61365488e-01 -4.86525586e-01 -7.95429342e-01,-2.65764119e+00 2.87267475e-01 2.30342537e+00
54689750_8177752931,8.16225220e+02 0.00000000e+00 3.90000000e+02 0.00000000e+00 8.16225220e+02 5.28000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97666994e-01 -6.25446768e-02 -2.73629825e-02 5.93871421e-02 9.92802123e-01 -1.04005344e-01 3.36710077e-02 1.02137690e-01 9.94200259e-01,1.83821958e+00 1.45742368e+00 4.14573896e+00
12750924_3498788909,8.33572083e+02 0.00000000e+00 4.07000000e+02 0.00000000e+00 8.33572083e+02 3.02500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.27388677e-01 -2.76617356e-01 -4.88785040e-01 1.11236181e-01 9.33768404e-01 -3.40151555e-01 5.50503850e-01 2.27066964e-01 8.03359263e-01,5.86534285e-01 3.60737070e-01 3.65380554e+00
94608068_9152036176,1.03204968e+03 0.00000000e+00 5.14500000e+02 0.00000000e+00 1.03204968e+03 3.43000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-7.00946712e-01 3.38781331e-01 6.27615262e-01 -6.22925596e-03 8.77040514e-01 -4.80376032e-01 -7.13186443e-01 -3.40627577e-01 -6.12648309e-01,5.78944696e-04 2.19773790e-01 2.80619070e+00
41526916_4427121332,1.15950684e+03 0.00000000e+00 5.22000000e+02 0.00000000e+00 1.15950684e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-1.73271222e-02 3.93915618e-01 9.18983273e-01 9.71122895e-02 9.15438691e-01 -3.90565239e-01 -9.95122592e-01 8.24771981e-02 -5.41159657e-02,-2.28791019e+00 -4.24926872e-01 5.24889913e+00
28465422_5284916930,1.12089417e+03 0.00000000e+00 5.24500000e+02 0.00000000e+00 1.12089417e+03 3.44500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.40322772e-01 -1.81970807e-01 -2.87540798e-01 1.15078652e-01 9.65270724e-01 -2.34540686e-01 3.20234272e-01 1.87454140e-01 9.28606998e-01,1.40430801e+00 9.55743155e-01 4.94861218e+00
19836104_416362563,1.13559253e+03 0.00000000e+00 5.30000000e+02 0.00000000e+00 1.13559253e+03 3.91000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-4.18644787e-01 3.77831977e-01 8.25820525e-01 -1.49023095e-01 8.68435726e-01 -4.72875785e-01 -8.95839639e-01 -3.21033313e-01 -3.07260399e-01,-2.35285273e+00 6.83601389e-01 3.68845493e+00
23213882_6298454445,1.19885278e+03 0.00000000e+00 5.19500000e+02 0.00000000e+00 1.19885278e+03 3.43000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.14131237e-01 3.82921550e-01 7.67489516e-01 -9.11640800e-02 8.65345693e-01 -4.92814308e-01 -8.52852966e-01 -3.23338706e-01 -4.09992561e-01,9.03351483e-01 3.88420792e-01 2.57079717e+00
91086090_6251487936,8.60452942e+02 0.00000000e+00 3.87000000e+02 0.00000000e+00 8.60452942e+02 5.20500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.66936004e-01 -1.36804240e-01 -2.15219340e-01 1.83620302e-01 9.59130320e-01 2.15296572e-01 1.76969910e-01 -2.47696648e-01 9.52537675e-01,1.98616665e+00 3.78002748e-01 5.42948872e-01
96196686_8643079931,1.32649866e+03 0.00000000e+00 5.17500000e+02 0.00000000e+00 1.32649866e+03 3.86000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-9.91908301e-01 1.14308558e-01 5.52401565e-02 4.76497315e-02 7.38500208e-01 -6.72567428e-01 -1.17675080e-01 -6.64493036e-01 -7.37971260e-01,-8.14422795e-01 9.48135519e-01 3.23318880e+00
50058391_104937272,2.33738013e+03 0.00000000e+00 5.12500000e+02 0.00000000e+00 2.33738013e+03 3.83500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-2.74605536e-01 4.67860141e-01 8.40058741e-01 -1.98291366e-01 8.27312390e-01 -5.25580387e-01 -9.40889119e-01 -3.10903680e-01 -1.34411936e-01,1.94411314e+00 1.29613309e-02 7.31336929e-01
68664732_743450957,1.05682739e+03 0.00000000e+00 3.89000000e+02 0.00000000e+00 1.05682739e+03 5.26000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99954121e-01 -1.23325179e-03 -9.49916716e-03 9.96901408e-04 9.99690797e-01 -2.48458405e-02 9.52687117e-03 2.48352309e-02 9.99646162e-01,2.12604844e+00 1.72289137e+00 4.18974001e+00
82619588_2231634419,1.08832349e+03 0.00000000e+00 5.20500000e+02 0.00000000e+00 1.08832349e+03 3.87000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-8.95501792e-01 2.29412988e-01 3.81374122e-01 -4.62789177e-02 8.04264392e-01 -5.92466919e-01 -4.42645233e-01 -5.48204769e-01 -7.09603219e-01,-9.92108753e-01 3.90235322e-01 1.78101084e+00
90635649_2575304688,5.67016296e+02 0.00000000e+00 5.16500000e+02 0.00000000e+00 5.67016296e+02 3.41500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-9.85463856e-01 1.21518163e-01 1.18719524e-01 -3.98539264e-03 6.82093202e-01 -7.31254388e-01 -1.69838470e-01 -7.21097913e-01 -6.71693899e-01,-2.35223403e+00 4.82725515e-01 1.10563949e+00
90437703_2231631681,1.06352576e+03 0.00000000e+00 3.88000000e+02 0.00000000e+00 1.06352576e+03 5.23000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95356334e-01 -5.64390441e-02 -7.79769419e-02 5.58178016e-02 9.98389627e-01 -1.01254786e-02 7.84228423e-02 5.72595780e-03 9.96903742e-01,1.23062952e+00 1.45789866e+00 3.43841429e+00
83880039_8704930508,8.05324097e+02 0.00000000e+00 5.32500000e+02 0.00000000e+00 8.05324097e+02 3.48000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94269330e-01 -6.59145175e-02 -8.41651647e-02 5.79449473e-02 9.93898075e-01 -9.38562669e-02 8.98380857e-02 8.84414616e-02 9.92021787e-01,1.72917578e+00 1.61157456e+00 4.69653667e+00
70032246_6347641014,7.59467346e+02 0.00000000e+00 5.85000000e+01 0.00000000e+00 7.59467346e+02 1.02000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.93666223e-01 -4.38665143e-02 1.03456109e-01 3.93445046e-02 9.98195919e-01 4.53532458e-02 -1.05258955e-01 -4.09955590e-02 9.93599475e-01,1.24067725e+00 5.24915139e-01 9.92596094e-01
08583359_2727285776,1.53242212e+03 0.00000000e+00 5.16000000e+02 0.00000000e+00 1.53242212e+03 3.42000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-6.15316840e-01 3.53251774e-01 7.04697361e-01 -7.60922917e-02 8.63176502e-01 -4.99135542e-01 -7.84598719e-01 -3.60748542e-01 -5.04247301e-01,3.21837820e-01 2.35207189e-01 1.97320734e+00
41028194_7575170860,7.18336853e+02 0.00000000e+00 5.26000000e+02 0.00000000e+00 7.18336853e+02 3.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-6.16198378e-03 4.12753251e-01 9.10822038e-01 -6.64464138e-02 9.08657289e-01 -4.12221791e-01 -9.97770968e-01 -6.30609620e-02 2.18268418e-02,-4.59268120e-01 3.44428183e-01 3.17036966e+00
20665768_5632909278,8.29655273e+02 0.00000000e+00 5.13500000e+02 0.00000000e+00 8.29655273e+02 3.84000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.69027076e-01 -1.60083009e-01 -1.88042431e-01 1.47333013e-01 9.85844644e-01 -8.00207579e-02 1.98190587e-01 4.98374232e-02 9.78895665e-01,9.53739723e-01 1.60971829e+00 4.33562673e+00
22907382_4299384445,8.06171997e+02 0.00000000e+00 3.47500000e+02 0.00000000e+00 8.06171997e+02 5.30500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.92228287e-01 -1.04193408e-01 -6.80202884e-02 8.82501631e-02 9.74642572e-01 -2.05630166e-01 8.77207767e-02 1.98029266e-01 9.76263015e-01,2.00053085e+00 1.23101230e+00 5.18901928e+00
99829338_590024774,1.06386548e+03 0.00000000e+00 5.27500000e+02 0.00000000e+00 1.06386548e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-2.89957765e-01 4.37225587e-01 8.51327364e-01 -1.69960929e-01 8.51877887e-01 -4.95396152e-01 -9.41826830e-01 -2.88336350e-01 -1.72697341e-01,-1.30117968e+00 -6.87610372e-02 -6.05862805e-02
64177922_6939801959,9.23359802e+02 0.00000000e+00 5.32500000e+02 0.00000000e+00 9.23359802e+02 3.25500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,1.67235708e-01 4.08386379e-01 8.97358782e-01 -2.16999909e-02 9.11481047e-01 -4.10769291e-01 -9.85678106e-01 4.92226160e-02 1.61294159e-01,7.70138782e-02 4.02154536e-02 9.35132788e-01
63023054_7575192460,6.82021912e+02 0.00000000e+00 3.88500000e+02 0.00000000e+00 6.82021912e+02 5.24500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-6.67269130e-01 3.60071449e-01 6.51997285e-01 1.79662800e-06 8.75380304e-01 -4.83434921e-01 -7.44816694e-01 -3.22580028e-01 -5.84114901e-01,-2.09613106e-01 -1.49995987e-01 -1.42147797e+00
47204027_9386875602,7.33189941e+02 0.00000000e+00 5.08000000e+02 0.00000000e+00 7.33189941e+02 2.85500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-7.92209661e-01 2.91288176e-01 5.36241598e-01 -7.31074938e-02 8.27096091e-01 -5.57285700e-01 -6.05854064e-01 -4.80690395e-01 -6.33938165e-01,-2.04464758e+00 -1.68490198e-01 -6.93735200e-01
65600629_2179631506,1.17586011e+03 0.00000000e+00 5.20500000e+02 0.00000000e+00 1.17586011e+03 3.87000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98311785e-01 -3.64387156e-02 -4.52305217e-02 2.38070327e-02 9.67018437e-01 -2.53591339e-01 5.29792911e-02 2.52086418e-01 9.66253400e-01,1.96100935e+00 7.29916850e-01 4.67769694e+00
