image_id,camera_intrinsics,rotation_matrix,translation_vector
89938380_9090881124,7.74269409e+02 0.00000000e+00 4.97000000e+02 0.00000000e+00 7.74269409e+02 3.29500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98378164e-01 3.24652418e-02 4.67659008e-02 -2.94761857e-02 9.97562612e-01 -6.32454681e-02 -4.87051936e-02 6.17644139e-02 9.96901681e-01,-1.19620317e+00 -2.65932502e-01 -1.28321911e+00
18350037_3577554432,1.32918042e+03 0.00000000e+00 3.44500000e+02 0.00000000e+00 1.32918042e+03 5.23500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.78381822e-01 -7.37903112e-03 -2.06675011e-01 1.92313106e-02 9.98279169e-01 5.53972711e-02 2.05910580e-01 -5.81743144e-02 9.76840101e-01,8.24582191e-01 -7.19566896e-01 -2.38435128e+00
36555276_225381350,1.82805664e+03 0.00000000e+00 2.65000000e+02 0.00000000e+00 1.82805664e+03 3.99000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95552024e-01 -4.79191149e-03 -9.40914741e-02 3.20881717e-02 9.56241039e-01 2.90815104e-01 8.85805687e-02 -2.92540789e-01 9.52141465e-01,-5.17293855e-02 -1.68925112e+00 -2.96814557e+00
34038056_5776980383,9.63293091e+02 0.00000000e+00 3.41500000e+02 0.00000000e+00 9.63293091e+02 5.21500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.92480435e-01 5.79889548e-02 1.07795488e-01 -4.65192987e-02 9.93274289e-01 -1.06028965e-01 -1.13218995e-01 1.00217103e-01 9.88502904e-01,-1.28438844e+00 2.70650666e-02 -1.28017418e-01
35200934_73110776,1.40862207e+03 0.00000000e+00 5.22000000e+02 0.00000000e+00 1.40862207e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.54944404e-01 -3.28265076e-02 -2.94963738e-01 -1.02540293e-03 9.93493342e-01 -1.13885591e-01 2.96782976e-01 1.09056864e-01 9.48697247e-01,1.72492365e+00 4.56821823e-01 4.24385098e+00
84157706_51142201,1.15589648e+03 0.00000000e+00 5.22000000e+02 0.00000000e+00 1.15589648e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99431548e-01 6.37772642e-03 -3.31044690e-02 -9.42338996e-03 9.95651585e-01 -9.26775110e-02 3.23694452e-02 9.29367846e-02 9.95145704e-01,-6.16573517e-01 3.73215059e-01 2.54263038e+00
41213067_5831563503,9.36896667e+02 0.00000000e+00 3.67000000e+02 0.00000000e+00 9.36896667e+02 5.20500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.89150852e-01 7.09343794e-02 1.28642549e-01 -4.89216223e-02 9.84769043e-01 -1.66843060e-01 -1.38518109e-01 1.58739553e-01 9.77555363e-01,1.63869313e-01 -7.76911665e-02 -1.56121992e+00
41647208_4514968497,7.22926331e+02 0.00000000e+00 5.43000000e+02 0.00000000e+00 7.22926331e+02 3.49000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.90791164e-01 5.19246455e-02 1.25046793e-01 -6.30185009e-02 9.94260181e-01 8.64601655e-02 -1.19839634e-01 -9.35442295e-02 9.88376416e-01,-1.69942187e+00 -8.21473571e-01 -2.33860455e+00
56269871_30697790,2.26643042e+03 0.00000000e+00 5.14000000e+02 0.00000000e+00 2.26643042e+03 3.84500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98693922e-01 4.87866035e-02 -1.51761829e-02 -5.07379612e-02 9.81935992e-01 -1.82283756e-01 6.00903490e-03 1.82815688e-01 9.83128840e-01,-1.44153010e+00 2.82829765e-01 7.53342406e+00
50607370_12607638855,1.04926868e+03 0.00000000e+00 3.89500000e+02 0.00000000e+00 1.04926868e+03 5.26000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99991028e-01 1.68880739e-03 -3.88493818e-03 -8.01053671e-04 9.75936598e-01 2.18053008e-01 4.15970288e-03 -2.18047940e-01 9.75929195e-01,-6.03874451e-01 -1.63325472e+00 -3.28325754e+00
28591636_3359242938,1.16844861e+03 0.00000000e+00 5.29500000e+02 0.00000000e+00 1.16844861e+03 3.90500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.50460522e-01 6.39629924e-03 3.10779479e-01 -9.23576985e-02 9.60449586e-01 2.62691165e-01 -2.96807770e-01 -2.78380459e-01 9.13460162e-01,-3.31762573e+00 -1.76077284e+00 -2.71774169e+00
99002117_2965987139,1.05098047e+03 0.00000000e+00 5.31500000e+02 0.00000000e+00 1.05098047e+03 3.91500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.90410827e-01 3.80179737e-03 -1.38101194e-01 -2.88935089e-02 9.83215324e-01 -1.80146586e-01 1.35098329e-01 1.82409358e-01 9.73896949e-01,3.16018638e-01 3.37266252e-01 6.76354844e+00
36993241_287871012,5.62966553e+02 0.00000000e+00 2.52000000e+02 0.00000000e+00 5.62966553e+02 1.88000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.62091659e-01 -2.36962033e-02 -2.71694922e-01 2.76514879e-03 9.97014560e-01 -7.71642438e-02 2.72712292e-01 7.34877984e-02 9.59284915e-01,8.40695353e-01 2.24442436e-01 1.48594631e+00
17956239_927188867,2.11916260e+03 0.00000000e+00 5.14000000e+02 0.00000000e+00 2.11916260e+03 3.84500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94899419e-01 1.53975004e-02 9.96898303e-02 -1.63790233e-03 9.90616847e-01 -1.36658626e-01 -1.00858627e-01 1.35798306e-01 9.85589345e-01,-1.39436623e+00 4.85127626e-01 6.89759176e+00
67814984_5083477916,1.12391187e+03 0.00000000e+00 5.12500000e+02 0.00000000e+00 1.12391187e+03 3.84000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97089351e-01 2.68889999e-02 -7.13428833e-02 -1.88864649e-02 9.93689735e-01 1.10562256e-01 7.38655993e-02 -1.08893034e-01 9.91305291e-01,-2.88072174e-01 -7.48464856e-01 -2.26396838e+00
45962310_5550442083,1.41516943e+03 0.00000000e+00 5.28000000e+02 0.00000000e+00 1.41516943e+03 3.47000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94646623e-01 4.31277847e-03 -1.03244834e-01 -8.10698651e-03 9.99305936e-01 -3.63582514e-02 1.03016370e-01 3.70006164e-02 9.93991238e-01,-1.84883112e-01 4.43139273e-02 -1.43903342e-01
25378482_2036660966,1.17797742e+03 0.00000000e+00 5.26000000e+02 0.00000000e+00 1.17797742e+03 3.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96947841e-01 1.39141570e-02 -7.68205597e-02 -1.50611537e-02 9.99783284e-01 -1.43717133e-02 7.66039412e-02 1.54848548e-02 9.96941350e-01,-1.83187589e-01 -4.14026658e-01 -2.03557294e+00
18348543_5140101294,1.24186401e+03 0.00000000e+00 5.15500000e+02 0.00000000e+00 1.24186401e+03 3.43500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99823679e-01 1.46773308e-02 -1.17126402e-02 -1.61638931e-02 9.90159387e-01 -1.39007618e-01 9.55711985e-03 1.39172430e-01 9.90222044e-01,-7.51803153e-01 3.82226738e-01 4.68889208e+00
38891238_3944459389,8.41728638e+02 0.00000000e+00 5.36000000e+02 0.00000000e+00 8.41728638e+02 3.93000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.98380019e-01 -9.63195501e-03 -4.39113386e-01 8.22551282e-02 9.85760692e-01 1.46662714e-01 4.31448067e-01 -1.67878180e-01 8.86379987e-01,2.70154542e+00 -1.11080148e+00 -2.29639240e+00
73484770_2397292708,1.66466467e+03 0.00000000e+00 3.44000000e+02 0.00000000e+00 1.66466467e+03 5.16500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.42657389e-01 7.01990233e-08 -5.38450114e-01 3.13072948e-02 9.98308238e-01 4.89950557e-02 5.37539188e-01 -5.81434621e-02 8.41231811e-01,2.96567329e+00 -4.24745874e-01 -5.13555309e-01
93821307_8014739961,2.08502686e+03 0.00000000e+00 3.33000000e+02 0.00000000e+00 2.08502686e+03 5.01000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96666171e-01 7.58722642e-02 2.99990589e-02 -7.83394441e-02 9.92664380e-01 9.20888761e-02 -2.27920056e-02 -9.41319772e-02 9.95298797e-01,-1.14881234e+00 1.84290207e-01 4.01544477e-01
85386984_3990647856,1.12316370e+03 0.00000000e+00 5.28500000e+02 0.00000000e+00 1.12316370e+03 3.90500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.94131589e-01 1.06815863e-01 4.34878228e-01 -1.19812004e-01 9.92793482e-01 2.48714558e-03 -4.31478604e-01 -5.43274675e-02 9.00485836e-01,-4.25696240e+00 -6.95054663e-03 3.29865756e-01
10670813_227462525,1.16318042e+03 0.00000000e+00 5.26000000e+02 0.00000000e+00 1.16318042e+03 3.89500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.32309588e-01 -2.94441688e-02 -3.60460639e-01 3.11203865e-02 9.99514977e-01 -1.15422586e-03 3.60319793e-01 -1.01415786e-02 9.32773711e-01,2.19967584e+00 -1.93653132e-01 3.18648103e-02
88849649_243743678,1.07954883e+03 0.00000000e+00 5.31000000e+02 0.00000000e+00 1.07954883e+03 3.91000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95082485e-01 6.77357766e-03 -9.88178437e-02 -1.53484498e-02 9.96153175e-01 -8.62744249e-02 9.78533223e-02 8.73668698e-02 9.91358541e-01,1.14468932e-01 2.76217532e-01 1.89158326e+00
60824110_1469539304,1.24666321e+03 0.00000000e+00 5.05500000e+02 0.00000000e+00 1.24666321e+03 3.37000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.19696014e-01 -8.11374638e-02 -3.84156159e-01 3.11580274e-02 9.90411392e-01 -1.34589941e-01 3.91392922e-01 1.11812284e-01 9.13405492e-01,1.81535907e+00 1.55180098e-01 1.59538077e+00
97369051_6514682495,5.27020850e+03 0.00000000e+00 5.11000000e+02 0.00000000e+00 5.27020850e+03 3.40500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95181733e-01 3.52832949e-02 9.14790011e-02 -3.23070111e-02 9.98905811e-01 -3.38147657e-02 -9.25720022e-02 3.06964241e-02 9.95232713e-01,-1.45636386e+00 1.29927518e+00 7.18907030e+00
37343432_8921510217,1.07040320e+03 0.00000000e+00 5.29500000e+02 0.00000000e+00 1.07040320e+03 3.90500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.10956071e-01 -4.23113509e-02 -4.10327657e-01 -2.31358657e-02 9.87919137e-01 -1.53233518e-01 4.11854062e-01 1.49082289e-01 8.98972025e-01,8.49529017e-01 1.13867762e-02 6.09428029e-01
36865371_5604964315,7.76090027e+02 0.00000000e+00 5.39000000e+02 0.00000000e+00 7.76090027e+02 3.50000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.87030738e-01 7.69122525e-02 1.40907159e-01 -1.19140423e-01 9.39254723e-01 3.21879053e-01 -1.07591272e-01 -3.34492258e-01 9.36236641e-01,-1.90386453e+00 -1.17096296e+00 -2.01311204e+00
21124063_54285471,1.08598914e+03 0.00000000e+00 3.92500000e+02 0.00000000e+00 1.08598914e+03 5.34000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.92278748e-01 3.83984176e-02 -1.17934083e-01 -4.55477656e-02 9.97245658e-01 -5.85362979e-02 1.15361551e-01 6.34559584e-02 9.91294635e-01,3.18297877e-01 -2.32144735e-01 -1.37418179e+00
16117526_8247405609,7.01885925e+02 0.00000000e+00 5.34500000e+02 0.00000000e+00 7.01885925e+02 3.46500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.75687122e-01 1.04730519e-02 -2.18917689e-01 -5.92505928e-02 9.74268574e-01 -2.17462898e-01 2.11007124e-01 2.25146752e-01 9.51201836e-01,-8.39619740e-02 1.40801867e-02 2.15223838e-01
68654335_2476618452,2.01286096e+03 0.00000000e+00 5.09500000e+02 0.00000000e+00 2.01286096e+03 3.93000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.72148868e-01 -6.87149368e-03 -2.34263443e-01 -2.04193953e-02 9.93285566e-01 -1.13872003e-01 2.33472968e-01 1.15484057e-01 9.65481127e-01,9.86282916e-01 4.08380190e-01 4.53924766e+00
88522871_5995785582,8.60507385e+02 0.00000000e+00 5.22500000e+02 0.00000000e+00 8.60507385e+02 3.88000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94375336e-01 -1.25577362e-03 -1.05906153e-01 -1.56489177e-02 9.87212984e-01 -1.58636806e-01 1.04751141e-01 1.59401844e-01 9.81640591e-01,1.87656852e-01 1.40157366e-01 1.39769354e+00
02035158_8518636650,1.77777002e+03 0.00000000e+00 3.85500000e+02 0.00000000e+00 1.77777002e+03 5.18000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98822473e-01 1.65502879e-02 -4.56043371e-02 -1.93272794e-02 9.97942001e-01 -6.11409739e-02 4.44985827e-02 6.19503866e-02 9.97086769e-01,-4.53799898e-01 1.30849660e-02 -1.15574875e-01
79167472_5876853278,1.08299634e+03 0.00000000e+00 5.16500000e+02 0.00000000e+00 1.08299634e+03 3.41500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.93298720e-01 -7.37977601e-02 -8.89468570e-02 7.61789952e-02 9.96813019e-01 2.36762763e-02 8.69161289e-02 -3.02934971e-02 9.95754935e-01,-5.44381607e-01 4.52651000e-02 3.28530981e-01
82818583_7062231077,1.18167114e+03 0.00000000e+00 4.80500000e+02 0.00000000e+00 1.18167114e+03 3.60000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94154905e-01 -2.48581267e-02 -1.05062357e-01 -4.18344468e-03 9.63531844e-01 -2.67560994e-01 1.07881992e-01 2.66436597e-01 9.57795916e-01,-1.05407283e-01 -6.21941984e-02 2.97095771e+00
81970114_6992831790,1.11826550e+03 0.00000000e+00 3.83500000e+02 0.00000000e+00 1.11826550e+03 5.12000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.61051115e-01 1.10417499e-01 2.53354948e-01 -6.06257653e-02 9.78621245e-01 -1.96532379e-01 -2.69639148e-01 1.73517825e-01 9.47199184e-01,-2.58429419e+00 4.35501369e-02 5.96486563e-01
46289116_2353199691,8.44348877e+02 0.00000000e+00 5.35500000e+02 0.00000000e+00 8.44348877e+02 3.93000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97882192e-01 -1.54730789e-04 -6.50469594e-02 8.34739197e-03 9.92033545e-01 1.25697123e-01 6.45093165e-02 -1.25973893e-01 9.89933900e-01,-1.99339524e-01 -1.01002149e+00 -2.82507005e+00
06863689_7353555136,1.36501282e+03 0.00000000e+00 5.10500000e+02 0.00000000e+00 1.36501282e+03 3.83000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.90558051e-01 9.90605461e-04 -1.37090356e-01 -3.57552643e-02 9.67232094e-01 -2.51363558e-01 1.32349190e-01 2.53891898e-01 9.58134957e-01,-1.41636692e-01 -2.00857318e-01 6.44000942e+00
41992266_2709540301,1.02301117e+03 0.00000000e+00 4.94500000e+02 0.00000000e+00 1.02301117e+03 3.71000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.75403691e-01 -3.02579795e-02 -2.18339403e-01 -8.39183515e-03 9.84718028e-01 -1.73953965e-01 2.20266242e-01 1.71507608e-01 9.60243679e-01,-5.02566645e-01 3.20174275e-01 5.13588129e+00
82979608_7624874030,9.68313660e+02 0.00000000e+00 3.77500000e+02 0.00000000e+00 9.68313660e+02 5.04000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.38847995e-01 -2.82075588e-01 -1.97478618e-01 3.00478589e-01 9.51230817e-01 6.98036522e-02 1.68157841e-01 -1.24873115e-01 9.77818820e-01,8.30815313e-02 -1.29029247e+00 -3.50806760e+00
11837123_2947074063,1.48119165e+03 0.00000000e+00 4.92000000e+02 0.00000000e+00 1.48119165e+03 3.29000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.80150819e-01 4.91465237e-02 1.92065068e-01 -3.33052146e-02 9.95836490e-01 -8.48554525e-02 -1.95435754e-01 7.67743730e-02 9.77706787e-01,-2.07212491e+00 2.75056352e-01 2.72068129e+00
92841931_3067495942,7.98918091e+02 0.00000000e+00 5.20000000e+02 0.00000000e+00 7.98918091e+02 2.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98658659e-01 -1.33429229e-02 -5.00284857e-02 1.32055875e-02 9.99908075e-01 -3.07468968e-03 5.00649122e-02 2.40990993e-03 9.98743058e-01,-9.26989546e-02 -4.53382486e-01 -2.10124325e+00
79065474_8103263530,7.80816467e+02 0.00000000e+00 5.15500000e+02 0.00000000e+00 7.80816467e+02 3.42000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.90660691e-01 9.01134030e-03 -1.36052165e-01 -2.01347016e-03 9.98671716e-01 5.14854354e-02 1.36335402e-01 -5.07306601e-02 9.89362956e-01,2.27198579e-01 -7.77711601e-01 -2.94745529e+00
38600512_2168650655,1.09781165e+03 0.00000000e+00 5.29500000e+02 0.00000000e+00 1.09781165e+03 3.90500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.78732275e-01 6.08430659e-02 1.95911345e-01 -7.11913473e-02 9.96391541e-01 4.62135215e-02 -1.92392634e-01 -5.91778576e-02 9.79532059e-01,-2.31139386e+00 -6.72166645e-01 -2.29545584e+00
60853708_3271891046,1.08386633e+03 0.00000000e+00 5.22000000e+02 0.00000000e+00 1.08386633e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98674090e-01 2.05269246e-02 -4.72091923e-02 -2.57023374e-02 9.93401143e-01 -1.11774588e-01 4.46032771e-02 1.12839772e-01 9.92611572e-01,-3.08979600e-01 2.32677542e-01 1.75132908e+00
67266149_8114963267,1.77976624e+03 0.00000000e+00 5.15000000e+02 0.00000000e+00 1.77976624e+03 3.85000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.90423908e-01 1.13144758e-02 -1.37595292e-01 -2.11466942e-02 9.97308265e-01 -7.02071355e-02 1.36430565e-01 7.24445111e-02 9.87997213e-01,2.84715206e-01 1.37264959e-01 8.47976656e-01
88312545_2361506957,1.34185852e+03 0.00000000e+00 5.17000000e+02 0.00000000e+00 1.34185852e+03 3.85500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95498426e-01 7.37332681e-03 -9.44908305e-02 3.30745178e-02 9.07268470e-01 4.19249330e-01 8.88198135e-02 -4.20487287e-01 9.02940465e-01,-6.56805120e-03 -2.71188730e+00 -3.50198128e+00
60633305_3067485286,7.87127197e+02 0.00000000e+00 5.22000000e+02 0.00000000e+00 7.87127197e+02 2.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.19680261e-01 -7.32014932e-02 -3.85784603e-01 2.70928216e-02 9.91957976e-01 -1.23633944e-01 3.91732303e-01 1.03251704e-01 9.14267405e-01,2.30979613e+00 6.35564126e-02 5.07327870e-01
38174318_3152558784,1.08929590e+03 0.00000000e+00 5.18500000e+02 0.00000000e+00 1.08929590e+03 3.86000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.82970475e-01 -2.28843524e-02 -4.68870395e-01 7.49016443e-03 9.99370700e-01 -3.46713238e-02 4.69368766e-01 2.71018388e-02 8.82586229e-01,2.53749963e+00 4.24586810e-02 1.32083380e+00
33115046_5083480634,1.32615735e+03 0.00000000e+00 5.14000000e+02 0.00000000e+00 1.32615735e+03 3.84500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96585810e-01 1.76867958e-02 -8.06467618e-02 -3.14630886e-03 9.84211392e-01 1.76969030e-01 8.25034767e-02 -1.76111084e-01 9.80906755e-01,-2.63931116e-01 -8.97341801e-01 -2.20344064e+00
61035827_6689080705,9.41629822e+02 0.00000000e+00 2.47000000e+02 0.00000000e+00 9.41629822e+02 1.85000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.52677314e-01 -3.14812430e-02 -3.02348917e-01 2.74593925e-03 9.95473610e-01 -9.49986951e-02 3.03971044e-01 8.96728699e-02 9.48451570e-01,1.45445467e+00 3.91964221e-01 3.36245223e+00
73728227_3066653517,9.90614990e+02 0.00000000e+00 5.20000000e+02 0.00000000e+00 9.90614990e+02 2.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.39140535e-01 -5.88463766e-02 -3.38455551e-01 5.49151041e-02 9.98266187e-01 -2.11884477e-02 3.39115596e-01 1.31260831e-03 9.40743796e-01,2.18772753e+00 -1.78659606e-01 -8.02952239e-01
05767185_3704890278,1.07831848e+03 0.00000000e+00 5.24500000e+02 0.00000000e+00 1.07831848e+03 3.88500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95721127e-01 3.73416275e-03 -9.23336008e-02 -1.09441830e-02 9.96916389e-01 -7.77041742e-02 9.17587198e-02 7.83822037e-02 9.92691577e-01,-1.87938127e-01 8.98823709e-01 5.72240634e+00
90954945_7168342309,1.61267688e+03 0.00000000e+00 5.11500000e+02 0.00000000e+00 1.61267688e+03 3.83500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94983918e-01 1.27421172e-02 -9.92201711e-02 -2.05138544e-02 9.96765206e-01 -7.77065391e-02 9.79090685e-02 7.93521449e-02 9.92026739e-01,7.10653974e-03 3.54890041e-01 2.36238850e+00
62033370_6957321014,9.55165283e+02 0.00000000e+00 5.06500000e+02 0.00000000e+00 9.55165283e+02 2.56000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.86335217e-01 9.36916046e-04 -1.64748179e-01 -2.80376802e-02 9.86351238e-01 -1.62250189e-01 1.62347555e-01 1.64652232e-01 9.72899231e-01,-2.17660704e-01 6.08730832e-01 9.86658886e+00
61674244_2363745902,9.99636658e+02 0.00000000e+00 5.25500000e+02 0.00000000e+00 9.99636658e+02 3.45000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99402102e-01 3.40616231e-02 -5.93669808e-03 -3.41947663e-02 9.99127194e-01 -2.39910186e-02 5.11434346e-03 2.41796784e-02 9.99694547e-01,-7.92512310e-01 -2.08470659e-01 -1.66288176e+00
74616849_13891295722,1.11217834e+03 0.00000000e+00 5.12500000e+02 0.00000000e+00 1.11217834e+03 3.96500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99715880e-01 -8.54446342e-03 -2.22520158e-02 9.57560275e-03 9.98865278e-01 4.66525959e-02 2.18281445e-02 -4.68524174e-02 9.98663298e-01,-6.22893770e-01 -6.78894482e-01 -2.42888919e+00
31057084_3577644495,8.18915894e+02 0.00000000e+00 5.19000000e+02 0.00000000e+00 8.18915894e+02 3.86500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.92363572e-01 -2.22071980e-03 -1.23327249e-01 3.43875165e-03 9.99947385e-01 9.66444091e-03 1.23299298e-01 -1.00147309e-02 9.92318995e-01,1.21170162e-01 -6.66507014e-01 -2.77946906e+00
11974944_227462986,1.11335474e+03 0.00000000e+00 5.28000000e+02 0.00000000e+00 1.11335474e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.29172114e-01 -2.79253145e-02 -3.68591046e-01 2.98160225e-02 9.99555243e-01 -5.66150105e-04 3.68442923e-01 -1.04638680e-02 9.29591480e-01,2.19173479e+00 -2.12127785e-01 1.27099420e-02
18708947_6025100465,7.58689819e+02 0.00000000e+00 5.20000000e+02 0.00000000e+00 7.58689819e+02 3.87000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.58654116e-01 2.65715731e-03 -2.84561461e-01 8.65039317e-03 9.99222212e-01 3.84726224e-02 2.84442360e-01 -3.93435063e-02 9.57885501e-01,1.66941197e+00 -5.91483751e-01 -1.94840281e+00
00883281_9633489441,8.46113647e+02 0.00000000e+00 5.42000000e+02 0.00000000e+00 8.46113647e+02 3.47000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99326220e-01 1.52922454e-02 3.33654410e-02 -2.10229336e-02 9.83656978e-01 1.78821099e-01 -3.00855728e-02 -1.79402052e-01 9.83315698e-01,-7.21207312e-01 -1.30860169e+00 -2.61798939e+00
06950806_3245016486,1.28811646e+03 0.00000000e+00 3.87500000e+02 0.00000000e+00 1.28811646e+03 5.21500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96265910e-01 2.67539388e-02 -8.20881488e-02 -2.45217256e-02 9.99304808e-01 2.80817686e-02 8.27823797e-02 -2.59639657e-02 9.96229366e-01,-1.94575889e-01 -5.43352789e-01 -2.27863171e+00
82631568_764153041,1.50303662e+03 0.00000000e+00 3.86500000e+02 0.00000000e+00 1.50303662e+03 5.19000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.79861675e-01 8.10050654e-02 1.82508295e-01 -3.46362830e-02 9.69112072e-01 -2.44176412e-01 -1.96650518e-01 2.32937699e-01 9.52401492e-01,-2.20082295e+00 -1.96434999e-01 5.37458747e+00
16578102_7453737144,1.35321948e+03 0.00000000e+00 5.26000000e+02 0.00000000e+00 1.35321948e+03 3.60000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97893578e-01 6.48595037e-02 -1.28492131e-03 -6.39096174e-02 9.79493904e-01 -1.91068711e-01 -1.11340492e-02 1.90748359e-01 9.81575823e-01,3.25206987e-01 2.37208712e-01 5.84360713e+00
13165624_5015429399,1.05107007e+03 0.00000000e+00 5.11500000e+02 0.00000000e+00 1.05107007e+03 3.83500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.70229431e-01 -6.69831213e-02 -2.32740441e-01 -1.85639049e-03 9.58907152e-01 -2.83713988e-01 2.42180522e-01 2.75699719e-01 9.30235594e-01,1.51371006e+00 -2.25516168e-01 4.10393932e+00
13537535_4226240074,2.41662256e+03 0.00000000e+00 3.75000000e+02 0.00000000e+00 2.41662256e+03 4.99500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.09152261e-01 1.27750174e-01 3.96386250e-01 -1.81457893e-01 9.78205678e-01 1.00929103e-01 -3.74853570e-01 -1.63687336e-01 9.12519182e-01,-3.78360968e+00 -2.25644625e-01 -6.69817996e-01
60110645_228039409,1.16884143e+03 0.00000000e+00 3.92000000e+02 0.00000000e+00 1.16884143e+03 5.33000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.36722670e-01 -5.53291029e-02 -3.45672287e-01 6.85687455e-02 9.97302805e-01 2.61809499e-02 3.43291373e-01 -4.82266044e-02 9.37989993e-01,2.14780354e+00 -8.78038609e-01 -2.53389683e+00
90709010_4157922530,1.06713892e+03 0.00000000e+00 5.06000000e+02 0.00000000e+00 1.06713892e+03 3.79500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.67013766e-01 1.05399378e-01 2.31895120e-01 -1.03850871e-01 9.94413084e-01 -1.89106992e-02 -2.32592717e-01 -5.79560372e-03 9.72556959e-01,-2.49677479e+00 -8.53221383e-02 -4.42195173e-01
